field0006.png,0.486598956167842,1.15964333535256,1131.62299516396,0.0642255509753407,1.95145560720479,-473.067814648504,-3.95235126806864E-06,0.0009142097654977,1.0,1131.623046875,-473.06781005859400,2197.474558140370,-337.726939683074,1703.7769677708800,976.1166198420360,1204.0530887973600,907.1511074893690
field0005.png,0.493784463077909,1.0306017218658,1055.55431108457,0.146554995874955,2.20976701030462,-461.42750610835500,3.42110875771046E-05,0.0010672653603733,1.0,1055.5543212890600,-461.4275207519530,1966.570980227010,-138.28117793871000,1417.859126850910,1072.5815027853400,1004.7021515682900,970.6457109499170
field0004.png,0.51514776975064,0.799196202489125,2243.70884528972,0.433226736933899,1.91648285155069,-787.591788883181,8.84567799040422E-05,0.000919722365546,1.0,2243.708740234380,-787.591796875,2831.7782877876900,146.2854593729390,1873.1324854527800,1092.5514098669600,1510.67435779746,743.4455628653860
field0001.png,0.215033447394506,0.435694008769505,1632.96081145587,0.0307370927188327,0.943897202855559,17.4313310805007,-1.24389953550873E-05,0.0003586376472126,1.0,1632.9608154296900,17.431331634521500,2147.3938866679800,85.09227289453460,1854.336530394420,885.4476640623300,1503.9735277061400,824.0108930304150
field0003.png,0.360384629111943,0.859413109751122,-86.786820947224,-0.152066603613043,1.54462753068468,14.2602490635452,-1.88399138031713E-05,0.0007260012108757,1.0,-86.78681945800780,14.260249137878400,739.7134645298340,-335.4573429958610,954.6115028589080,856.5333925262610,514.6260693409520,1014.5985856730900
field0002.png,0.474628650329055,1.06525636667234,1229.2581193517,0.0958462947737587,1.94430940061786,-277.501341212008,-9.89072466314077E-07,0.0009506711498744,1.0,1229.2581787109400,-277.5013427734380,2264.0616911344900,-69.66440165927360,1650.3105446275900,1065.4150304990300,1170.960591163900,967.8864704498140
field0012.png,0.296630660274591,1.49897946208941,564.446279654183,-0.139755143868712,2.36801062730427,-278.960831479158,-6.18580653345201E-05,0.0012828351456791,1.0,564.4462890625,-278.9608459472660,1407.8585887881100,-678.3776084855430,1253.4543094670000,949.9126396568000,933.4706501647060,1019.1790522352200
field0007.png,0.482464460611904,1.2023545714978,1165.5175152254,0.0718669253239553,1.95044164772214,-446.98272496458900,-6.17946949973715E-06,0.0009374583454194,1.0,1165.5174560546900,-446.98272705078100,2178.19539613536,-304.0673387586840,1699.7363499057100,969.8427672061080,1227.678080015040,895.2852321908330
field0011.png,0.459940207778276,2.00751293647393,2120.03624356282,0.239195871573997,3.11376581983924,-580.219661846502,1.72731150295866E-05,0.0016787795794338,1.0,2120.0361328125,-580.2196655273440,2878.1335325513000,-133.9111607508980,1841.0434159054500,1092.0478732617900,1543.4462349080200,938.8959247835190
field0010.png,0.274055384055103,0.819271568228715,681.475926394917,-0.0061952650049305,1.47251479346243,-103.216831044277,1.34495621377737E-05,0.0006798199919927,1.0,681.4759521484380,-103.21682739257800,1244.4868357356000,-113.43397258443500,1226.958208612650,901.791918805019,918.4572522247330,923.7406253049600
field0009.png,0.431625205546246,1.85613388408007,1440.0821915712,0.0549263536374508,3.02536482585581,-958.10619578689,-2.41291488513025E-05,0.0015841463478406,1.0,1440.0821533203100,-958.106201171875,2460.362863452630,-888.5199577005090,1619.4733815671300,937.4391513742470,1268.1061243239200,879.5529983043200
field0008.png,0.447682648909282,1.47253178955981,-212.60926343018,-0.0977693447344174,2.2361598181718,-186.337419748806,4.33869951461188E-05,0.0012532657229384,1.0,-212.60926818847700,-186.33741760253900,709.5662388597410,-367.3480635590490,980.8316232390780,886.7809936485370,626.8340391758220,1005.8301960676700
